Google News|World|http://news.google.com/news?pz=1&ned=us&hl=en&topic=w&output=rss|Google News is an automated news aggregator. This service doesn't have human editors, and relies instead on computer algorithms to list news stories from around the world. This feed features stories about world issues and international news.|http://news.google.com?pz=1&ned=us&hl=en|26|RSS|Aggregator|world
Google News|Business|http://news.google.com/news?pz=1&ned=us&hl=en&topic=b&output=rss|Google News is an automated news aggregator. This service doesn't have human editors, and relies instead on computer algorithms to list news stories from around the world. This feed features stories about business topics.|http://news.google.com/news?pz=1&topic=b&ict=ln|24|RSS|Aggregator|business
Google News|Science|http://news.google.com/news?pz=1&cf=all&ned=us&hl=en&q=science&cf=all&output=rss|Google News is an automated news aggregator. This service doesn't have human editors, and relies instead on computer algorithms to list news stories from around the world. This feed features stories about science.|http://news.google.com/news/search?pz=1&cf=all&ned=us&hl=en&q=science|18|RSS|Aggregator|science
Google News|Global Economy|http://news.google.com/news?pz=1&cf=all&ned=us&hl=en&q=%22global+economy%22&cf=all&output=rss|Google News is an automated news aggregator. This service doesn't have human editors, and relies instead on computer algorithms to list news stories from around the world. This feed features stories about the global economy.|http://www.google.com/news/search?aq=f&pz=1&cf=all&ned=us&hl=en&q=%22global+economy%22|25|RSS|Aggregator|global_economy
